CUSTOMER_NUMBER,TRANS_DATE,TRANS_HOUR,TRANS_AMOUNT,TRANS_LV1,TRANS_LV2,IB_REGISTER_DATE,CLIENT_CREATE_DATE,HIST_AVG_CA_BALANCE,ts_dt,BALANCE_COVERAGE_RATIO,DAYS_SINCE_LAST_TRANS,DAYS_SINCE_REG,cum_total_count,IS_DORMANT_WAKEUP,IS_LATE_NIGHT,cum_night_count,cum_night_ratio,IS_ANOMALOUS_TIME_ALERT,risk_score
824079,2019-12-01,0,6300000.0,Transfer,Outside_bank,2019-10-25,2019-10-25,413364.125,2019-12-01 00:00:00,15.240800105349228,19.5,37.0,8,0,1,0,0.0,1,3.0
826816,2019-12-04,10,10301674.0,Payment,Credit_card_repayment,2019-01-11,2019-01-11,725197.8999999999,2019-12-04 10:00:00,14.205327952353349,327.4166666666667,327.4166666666667,0,1,0,0,0.0,0,3.0
827614,2019-09-25,5,32000000.0,Transfer,Outside_bank,2019-07-27,2019-01-24,2042564.5716666665,2019-09-25 05:00:00,15.666579379535781,0.6666666666666666,60.208333333333336,4,0,1,0,0.0,1,3.0
829403,2019-09-03,11,100000000.0,Payment,Credit_card_repayment,2019-04-04,2019-04-04,280921.20222222223,2019-09-03 11:00:00,355.97170738766613,92.0,152.45833333333334,3,1,0,0,0.0,0,3.0
830069,2019-12-27,17,20485000.0,Transfer,Within_bank,2019-09-09,2019-09-09,263524.45,2019-12-27 17:00:00,77.7347225246942,109.70833333333333,109.70833333333333,0,1,0,0,0.0,0,3.0
412044,2019-12-31,16,21656924.0,Payment,Credit_card_repayment,2019-08-08,2019-08-08,9647.61,2019-12-31 16:00:00,2244.796791905149,145.66666666666666,145.66666666666666,0,1,0,0,0.0,0,3.0
833045,2019-02-16,5,10000000.0,Transfer,Within_bank,2019-02-14,2019-02-14,214092.1209090909,2019-02-16 05:00:00,46.70886512343522,0.5416666666666666,2.2083333333333335,8,0,1,0,0.0,1,3.0
833316,2019-10-27,13,37798644.0,Payment,Credit_card_repayment,2019-07-15,2019-07-15,308309.52,2019-10-27 13:00:00,122.59966542315657,104.54166666666667,104.54166666666667,0,1,0,0,0.0,0,3.0
833913,2019-11-25,21,16808000.0,Transfer,Outside_bank,2019-05-24,2019-05-24,370569.63,2019-11-25 21:00:00,45.35719778101197,185.875,185.875,0,1,0,0,0.0,0,3.0
337104,2019-10-30,11,10000000.0,Transfer,Outside_bank,2019-01-30,2019-01-30,765122.3975,2019-10-30 11:00:00,13.069804298689744,273.4583333333333,273.4583333333333,0,1,0,0,0.0,0,3.0
834887,2019-11-21,10,35899000.0,Payment,Credit_card_repayment,2019-08-21,2019-08-21,2885732.904,2019-11-21 10:00:00,12.440167262228229,92.41666666666667,92.41666666666667,0,1,0,0,0.0,0,3.0
108589,2019-09-14,17,160000000.0,Transfer,Outside_bank,2019-03-22,2019-03-22,15449443.632,2019-09-14 17:00:00,10.356359996582201,176.70833333333334,176.70833333333334,0,1,0,0,0.0,0,3.0
835204,2019-11-27,9,1000000000.0,Transfer,Outside_bank,2019-05-16,2019-05-16,53341880.26875,2019-11-27 09:00:00,18.746995699468364,168.79166666666666,195.375,3,1,0,0,0.0,0,3.0
835714,2019-06-24,13,13233000.0,Payment,Credit_card_repayment,2019-02-22,2019-02-12,55130.87818181818,2019-06-24 13:00:00,240.0288265671754,122.54166666666667,122.54166666666667,0,1,0,0,0.0,0,3.0
458169,2019-12-20,16,54709000.0,Payment,Credit_card_repayment,2019-07-25,2019-05-09,610233.08875,2019-12-20 16:00:00,89.6526278363064,148.66666666666666,148.66666666666666,0,1,0,0,0.0,0,3.0
835977,2019-12-24,10,100000000.0,Transfer,Outside_bank,2019-05-08,2019-05-06,7912600.1325,2019-12-24 10:00:00,12.638070713207954,190.08333333333334,230.41666666666666,1,1,0,0,0.0,0,3.0
10044,2019-10-25,17,10000000.0,Payment,Credit_card_repayment,2019-05-17,2019-05-03,569586.55375,2019-10-25 17:00:00,17.55659422433203,161.70833333333334,161.70833333333334,0,1,0,0,0.0,0,3.0
108688,2019-09-10,14,229900000.0,Transfer,Outside_bank,2019-04-12,2019-04-12,3509583.683333333,2019-09-10 14:00:00,65.50634512324564,135.875,151.58333333333334,3,1,0,0,0.0,0,3.0
313228,2019-11-07,10,70000000.0,Transfer,Outside_bank,2019-05-27,2019-05-27,1235158.8187499999,2019-11-07 10:00:00,56.67287391452572,93.83333333333333,164.41666666666666,9,1,0,0,0.0,0,3.0
836495,2019-12-01,5,5400000.0,Transfer,Within_bank,2019-10-24,2019-10-24,383583.93,2019-12-01 05:00:00,14.077753465478136,12.75,38.208333333333336,3,0,1,0,0.0,1,3.0
841155,2019-07-20,9,24500000.0,Transfer,Outside_bank,2019-04-18,2019-04-18,1068680.6083333334,2019-07-20 09:00:00,22.92546510971117,93.375,93.375,0,1,0,0,0.0,0,3.0
843416,2019-11-15,10,93600000.0,Transfer,Outside_bank,2019-01-07,2019-01-07,162824.87416666668,2019-11-15 10:00:00,574.8507436182203,195.16666666666666,312.4166666666667,2,1,0,0,0.0,0,3.0
133255,2019-08-15,15,18000000.0,Transfer,Outside_bank,2019-05-14,2019-05-14,346472.41750000004,2019-08-15 15:00:00,51.95218750560562,93.625,93.625,0,1,0,0,0.0,0,3.0
209771,2019-12-26,5,11391000.0,Transfer,Outside_bank,2019-10-10,2019-10-10,466080.80666666664,2019-12-26 05:00:00,24.43996799873001,5.5,77.20833333333333,6,0,1,0,0.0,1,3.0
38426,2019-12-30,17,17830000.0,Transfer,Outside_bank,2019-07-02,2019-06-06,1342172.32,2019-12-30 17:00:00,13.28443429668342,110.375,181.70833333333334,1,1,0,0,0.0,0,3.0
843701,2019-10-11,1,9020000.0,Transfer,Outside_bank,2019-08-14,2019-08-01,154996.55,2019-10-11 01:00:00,58.19484368792759,29.625,58.041666666666664,3,0,1,0,0.0,1,3.0
463374,2019-10-11,15,18064363.0,Payment,Credit_card_repayment,2019-05-24,2019-05-24,1024219.1499999999,2019-10-11 15:00:00,17.63720488903535,140.625,140.625,0,1,0,0,0.0,0,3.0
845264,2019-10-20,11,50000000.0,Transfer,Outside_bank,2019-03-04,2019-03-04,1943852.3769999999,2019-10-20 11:00:00,25.72211788886414,104.70833333333333,230.45833333333334,1,1,0,0,0.0,0,3.0
96630,2019-12-04,5,50000000.0,Transfer,Within_bank,2019-01-06,2019-01-03,832477.19,2019-12-04 05:00:00,60.06170571400207,0.5416666666666666,332.2083333333333,29,0,1,0,0.0,1,3.0
492733,2019-10-17,12,20000000.0,Transfer,Outside_bank,2019-03-12,2019-03-12,1840891.827,2019-10-17 12:00:00,10.864299415400335,219.5,219.5,0,1,0,0,0.0,0,3.0
847826,2019-07-25,10,100000000.0,Transfer,Outside_bank,2019-04-18,2019-04-18,823581.5655555555,2019-07-25 10:00:00,121.42088189082979,90.66666666666667,98.41666666666667,1,1,0,0,0.0,0,3.0
848903,2019-12-03,5,9953670.0,Payment,Credit_card_repayment,2019-09-30,2019-09-30,385177.24666666664,2019-12-03 05:00:00,25.84179124255362,18.541666666666668,64.20833333333333,4,0,1,0,0.0,1,3.0
850445,2019-12-23,14,19887000.0,Payment,Credit_card_repayment,2019-07-02,2019-07-02,0.0,2019-12-23 14:00:00,1988699999999.9998,174.58333333333334,174.58333333333334,0,1,0,0,0.0,0,3.0
514765,2019-08-17,1,10200000.0,Transfer,Outside_bank,2019-06-05,2019-06-05,685976.5128571428,2019-08-17 01:00:00,14.869313757358185,2.2916666666666665,73.04166666666667,19,0,1,0,0.0,1,3.0
480171,2019-11-05,9,49175706.0,Payment,Credit_card_repayment,2019-07-24,2019-07-08,1733045.555,2019-11-05 09:00:00,28.375310653456104,104.375,104.375,0,1,0,0,0.0,0,3.0
852390,2019-06-05,0,100000000.0,Transfer,Outside_bank,2019-03-12,2019-03-12,2782123.384,2019-06-05 00:00:00,35.94376891217006,0.5833333333333334,85.0,4,0,1,0,0.0,1,3.0
853132,2019-12-02,2,6000000.0,Transfer,Within_bank,2019-10-26,2019-10-26,390925.01,2019-12-02 02:00:00,15.348212179738814,0.6666666666666666,37.083333333333336,5,0,1,0,0.0,1,3.0
853183,2019-11-10,0,6872285.0,Payment,Credit_card_repayment,2019-03-08,2019-03-05,395416.956,2019-11-10 00:00:00,17.379843973676742,29.583333333333332,247.0,9,0,1,0,0.0,1,3.0
226872,2019-12-30,1,15000000.0,Payment,Credit_card_repayment,2019-02-26,2019-02-19,747949.7372727273,2019-12-30 01:00:00,20.05482354268139,307.0416666666667,307.0416666666667,0,1,1,0,0.0,0,3.0
38889,2019-07-22,11,30000000.0,Transfer,Outside_bank,2019-04-18,2019-04-18,1630012.3844444444,2019-07-22 11:00:00,18.404768139256085,95.45833333333333,95.45833333333333,0,1,0,0,0.0,0,3.0
855525,2019-09-05,13,51890000.0,Payment,Credit_card_repayment,2019-05-24,2019-05-24,623345.815,2019-09-05 13:00:00,83.24432241382348,104.54166666666667,104.54166666666667,0,1,0,0,0.0,0,3.0
857348,2019-06-21,9,27000000.0,Payment,Credit_card_repayment,2019-02-13,2019-02-13,521849.90222222224,2019-06-21 09:00:00,51.73901515456268,128.375,128.375,0,1,0,0,0.0,0,3.0
858370,2019-12-07,0,9922807.0,Transfer,Within_bank,2019-11-01,2019-09-11,913318.23,2019-12-07 00:00:00,10.86456688802911,2.2916666666666665,36.0,13,0,1,0,0.0,1,3.0
860892,2019-09-03,10,20000000.0,Transfer,Outside_bank,2019-04-18,2019-04-18,601511.6133333334,2019-09-03 10:00:00,33.24956585432427,122.95833333333333,138.41666666666666,4,1,0,0,0.0,0,3.0
860902,2019-12-05,0,15400000.0,Transfer,Outside_bank,2019-09-20,2019-08-23,935678.7925,2019-12-05 00:00:00,16.458639570839065,2.5,76.0,6,0,1,0,0.0,1,3.0
864237,2019-11-26,14,160000000.0,Transfer,Outside_bank,2019-04-22,2019-04-22,1281693.124,2019-11-26 14:00:00,124.83487427896323,218.58333333333334,218.58333333333334,0,1,0,0,0.0,0,3.0
427247,2019-10-29,0,10000000.0,Transfer,Outside_bank,2019-08-05,2019-01-18,922826.5708333333,2019-10-29 00:00:00,10.836272292053112,3.4166666666666665,85.0,25,0,1,1,0.0399999840000064,1,3.0
282797,2019-11-26,0,14120891.0,Transfer,Outside_bank,2019-08-20,2019-08-19,237465.056,2019-11-26 00:00:00,59.46513241681062,5.583333333333333,98.0,7,0,1,0,0.0,1,3.0
133422,2019-09-25,16,150000000.0,Transfer,Outside_bank,2019-04-18,2019-04-12,2658221.898888889,2019-09-25 16:00:00,56.42869771787459,130.25,160.66666666666666,1,1,0,0,0.0,0,3.0
503365,2019-08-23,14,50000000.0,Transfer,Within_bank,2019-04-19,2019-04-19,2759947.137777778,2019-08-23 14:00:00,18.116289009824026,126.58333333333333,126.58333333333333,0,1,0,0,0.0,0,3.0
865049,2019-11-02,5,50000000.0,Transfer,Outside_bank,2019-04-10,2019-04-09,4572838.386666667,2019-11-02 05:00:00,10.934127946808493,0.3333333333333333,206.20833333333334,61,0,1,0,0.0,1,3.0
183776,2019-05-24,20,29500000.0,Transfer,Outside_bank,2019-01-31,2019-01-31,247146.68416666667,2019-05-24 20:00:00,119.3623135114071,99.16666666666667,113.83333333333333,1,1,0,0,0.0,0,3.0
432125,2019-11-14,8,50000000.0,Transfer,Outside_bank,2019-08-12,2019-08-12,3122448.5039999997,2019-11-14 08:00:00,16.013074334384562,94.33333333333333,94.33333333333333,0,1,0,0,0.0,0,3.0
226960,2019-11-05,12,10460961.0,Transfer,Outside_bank,2019-03-28,2019-03-28,18150.25875,2019-11-05 12:00:00,576.3532706792109,94.16666666666667,222.5,5,1,0,0,0.0,0,3.0
865182,2019-09-04,14,100000000.0,Transfer,Outside_bank,2019-02-12,2019-02-12,5360256.166363636,2019-09-04 14:00:00,18.65582481436756,204.58333333333334,204.58333333333334,0,1,0,0,0.0,0,3.0
428794,2019-09-25,16,23074068.0,Payment,Credit_card_repayment,2019-01-22,2019-01-10,2315196.528,2019-09-25 16:00:00,9.966353923238234,114.08333333333333,246.66666666666666,4,1,0,0,0.0,0,2.9966353923238236
804221,2019-09-26,5,45580000.0,Transfer,Outside_bank,2019-05-22,2019-05-22,4595991.53,2019-09-26 05:00:00,9.917337684889256,0.875,127.20833333333333,73,0,1,2,0.027397256520923764,1,2.991733768488926
78275,2019-07-05,12,58628463.0,Payment,Credit_card_repayment,2019-01-03,2019-01-03,5913189.893,2019-07-05 12:00:00,9.914862208180544,100.54166666666667,183.5,3,1,0,0,0.0,0,2.9914862208180546
400625,2019-12-27,3,10330000.0,Transfer,Outside_bank,2019-06-12,2019-06-12,1046826.2814285714,2019-12-27 03:00:00,9.867921911364595,0.041666666666666664,198.125,408,0,1,13,0.0318627443170896,1,2.9867921911364594
84656,2019-12-01,0,10000000.0,Transfer,Outside_bank,2019-10-26,2019-10-26,1028001.4833333333,2019-12-01 00:00:00,9.727612422773312,5.416666666666667,36.0,5,0,1,0,0.0,1,2.9727612422773313
579447,2019-06-19,11,139450000.0,Transfer,Outside_bank,2019-02-13,2019-02-13,14345002.105714286,2019-06-19 11:00:00,9.72115577064665,126.45833333333333,126.45833333333333,0,1,0,0,0.0,0,2.972115577064665
644688,2019-07-14,1,5500000.0,Transfer,Outside_bank,2019-02-15,2019-02-15,566124.8854545455,2019-07-14 01:00:00,9.715170876982137,0.125,149.04166666666666,18,0,1,0,0.0,1,2.9715170876982135
892927,2019-08-07,0,16500000.0,Transfer,Outside_bank,2019-01-30,2019-01-22,1699159.9675,2019-08-07 00:00:00,9.710680757256537,11.541666666666666,189.0,9,0,1,0,0.0,1,2.9710680757256536
512144,2019-12-23,4,5000000.0,Transfer,Outside_bank,2019-10-30,2019-10-30,517202.19,2019-12-23 04:00:00,9.667399126641993,13.541666666666666,54.166666666666664,5,0,1,0,0.0,1,2.9667399126641993
169489,2019-05-04,3,50000000.0,Transfer,Outside_bank,2019-01-08,2019-01-08,5217329.780833333,2019-05-04 03:00:00,9.583446341380776,3.3333333333333335,116.125,4,0,1,0,0.0,1,2.9583446341380775
229685,2019-08-31,0,37000000.0,Transfer,Outside_bank,2019-06-03,2019-06-03,3872300.4914285718,2019-08-31 00:00:00,9.555043592769936,4.416666666666667,89.0,30,0,1,0,0.0,1,2.9555043592769934
400625,2019-12-28,5,10000000.0,Transfer,Outside_bank,2019-06-12,2019-06-12,1046826.2814285714,2019-12-28 05:00:00,9.552683360469116,0.25,199.20833333333334,413,0,1,14,0.03389830426396358,1,2.9552683360469114
505757,2019-10-13,2,5000000.0,Transfer,Outside_bank,2019-03-25,2019-03-25,524747.313,2019-10-13 02:00:00,9.528395622112917,19.25,202.08333333333334,3,0,1,0,0.0,1,2.9528395622112917
976823,2019-07-26,13,39000000.0,Payment,Credit_card_repayment,2019-02-20,2019-01-23,4093206.595,2019-07-26 13:00:00,9.527982303054195,156.54166666666666,156.54166666666666,0,1,0,0,0.0,0,2.9527982303054197
931247,2019-12-01,5,12000000.0,Transfer,Outside_bank,2019-10-23,2019-10-23,1264914.8800000001,2019-12-01 05:00:00,9.486804361021614,27.958333333333332,39.208333333333336,4,0,1,0,0.0,1,2.9486804361021615
71318,2019-11-08,11,50000000.0,Transfer,Outside_bank,2019-07-26,2019-07-26,5276744.328333333,2019-11-08 11:00:00,9.475539629887244,105.45833333333333,105.45833333333333,0,1,0,0,0.0,0,2.9475539629887244
176782,2019-12-13,2,49999999.0,Transfer,Outside_bank,2019-08-28,2019-08-27,5283660.04,2019-12-13 02:00:00,9.463137034059702,4.416666666666667,107.08333333333333,3,0,1,0,0.0,1,2.9463137034059703
642398,2019-12-29,3,10000000.0,Transfer,Within_bank,2019-10-17,2019-10-17,1058345.34,2019-12-29 03:00:00,9.448711703030233,0.4166666666666667,73.125,31,0,1,0,0.0,1,2.9448711703030233
77688,2019-12-11,18,10000000.0,Transfer,Outside_bank,2019-06-17,2019-06-17,1058868.2714285715,2019-12-11 18:00:00,9.444045373476026,177.75,177.75,0,1,0,0,0.0,0,2.9444045373476024
913966,2019-10-27,1,5000000.0,Transfer,Within_bank,2019-05-07,2019-04-23,529795.535,2019-10-27 01:00:00,9.43760313099963,0.125,173.04166666666666,147,0,1,0,0.0,1,2.943760313099963
864007,2019-12-31,10,12000000.0,Transfer,Outside_bank,2019-09-28,2019-08-26,1274488.118,2019-12-31 10:00:00,9.415544821819864,94.41666666666667,94.41666666666667,0,1,0,0,0.0,0,2.9415544821819863
108297,2019-12-06,12,21000000.0,Transfer,Within_bank,2019-02-26,2019-02-26,2230527.806363636,2019-12-06 12:00:00,9.414812018928172,100.04166666666667,283.5,6,1,0,0,0.0,0,2.941481201892817
264199,2019-10-30,10,66408000.0,Payment,Credit_card_repayment,2019-05-07,2019-05-02,7061183.86,2019-10-30 10:00:00,9.404655269790123,176.41666666666666,176.41666666666666,0,1,0,0,0.0,0,2.940465526979012
346978,2019-12-30,9,50000000.0,Transfer,Outside_bank,2019-06-19,2019-06-19,5318145.105714286,2019-12-30 09:00:00,9.401774304010916,151.41666666666666,194.375,2,1,0,0,0.0,0,2.9401774304010915
826907,2019-11-26,0,5440000.0,Transfer,Outside_bank,2019-09-05,2019-09-05,579976.345,2019-11-26 00:00:00,9.379692890588846,0.041666666666666664,82.0,147,0,1,4,0.027210882502661054,1,2.9379692890588847
761860,2019-07-25,5,50000000.0,Transfer,Outside_bank,2019-02-11,2019-02-11,5337904.7,2019-07-25 05:00:00,9.366971276183769,0.25,164.20833333333334,9,0,1,0,0.0,1,2.936697127618377
546056,2019-08-07,13,48450000.0,Transfer,Outside_bank,2019-01-10,2019-01-10,5173263.489166667,2019-08-07 13:00:00,9.3654614928015,209.54166666666666,209.54166666666666,0,1,0,0,0.0,0,2.93654614928015
720324,2019-12-01,0,8000000.0,Transfer,Outside_bank,2019-10-29,2019-10-29,855104.46,2019-12-01 00:00:00,9.355582123740115,0.6666666666666666,33.0,9,0,1,0,0.0,1,2.9355582123740116
968641,2019-12-28,12,20100000.0,Transfer,Outside_bank,2019-05-18,2019-05-18,2148733.60125,2019-12-28 12:00:00,9.354347131823845,224.5,224.5,0,1,0,0,0.0,0,2.9354347131823846
33289,2019-12-17,16,103900000.0,Transfer,Outside_bank,2019-05-25,2019-05-25,11111288.9225,2019-12-17 16:00:00,9.350850358099532,134.08333333333334,206.66666666666666,5,1,0,0,0.0,0,2.935085035809953
594169,2019-11-18,22,100000000.0,Transfer,Outside_bank,2019-03-27,2019-03-27,10708875.09,2019-11-18 22:00:00,9.338048969614661,175.58333333333334,236.91666666666666,1,1,0,0,0.0,0,2.9338048969614663
439547,2019-06-14,10,109600000.0,Transfer,Outside_bank,2019-03-04,2019-03-04,11757438.561428571,2019-06-14 10:00:00,9.321758257743342,102.41666666666667,102.41666666666667,0,1,0,0,0.0,0,2.932175825774334
662943,2019-12-26,0,10000000.0,Transfer,Outside_bank,2019-06-11,2019-06-11,1077270.1385714286,2019-12-26 00:00:00,9.282722728366169,0.20833333333333334,198.0,46,0,1,0,0.0,1,2.928272272836617
107201,2019-07-15,9,50000000.0,Transfer,Outside_bank,2019-01-24,2019-01-18,5386891.523333333,2019-07-15 09:00:00,9.281790766220569,172.375,172.375,0,1,0,0,0.0,0,2.928179076622057
111426,2019-10-04,10,10700000.0,Transfer,Outside_bank,2019-01-23,2019-01-23,1157459.9241666666,2019-10-04 10:00:00,9.24438054096016,254.41666666666666,254.41666666666666,0,1,0,0,0.0,0,2.924438054096016
518698,2019-11-09,17,48000000.0,Transfer,Outside_bank,2019-07-27,2019-07-27,5193230.248333333,2019-11-09 17:00:00,9.24280220683692,105.33333333333333,105.70833333333333,1,1,0,0,0.0,0,2.924280220683692
885134,2019-07-31,0,200000000.0,Transfer,Outside_bank,2019-03-12,2019-03-12,21669086.739,2019-07-31 00:00:00,9.229738309180696,0.5833333333333334,141.0,57,0,1,0,0.0,1,2.9229738309180697
41406,2019-12-17,13,19007300.0,Transfer,Outside_bank,2019-02-11,2019-02-11,2063127.1,2019-12-17 13:00:00,9.212859450059025,309.5416666666667,309.5416666666667,0,1,0,0,0.0,0,2.9212859450059026
17423,2019-09-04,2,36212396.0,Payment,Credit_card_repayment,2019-02-22,2019-01-26,3938763.2885714285,2019-09-04 02:00:00,9.19384927369985,4.666666666666667,194.08333333333334,16,0,1,0,0.0,1,2.9193849273699852
37953,2019-04-22,5,49999778.0,Transfer,Outside_bank,2019-01-09,2019-01-09,5444822.859166667,2019-04-22 05:00:00,9.182994432175278,2.8333333333333335,103.20833333333333,3,0,1,0,0.0,1,2.9182994432175278
704339,2019-05-24,10,35000000.0,Transfer,Outside_bank,2019-02-20,2019-02-20,3824635.5327272727,2019-05-24 10:00:00,9.151198774475295,93.41666666666667,93.41666666666667,0,1,0,0,0.0,0,2.9151198774475295
211154,2019-12-04,1,17000000.0,Transfer,Outside_bank,2019-10-25,2019-10-25,1863952.3499999999,2019-12-04 01:00:00,9.120404821458443,1.7083333333333333,40.041666666666664,19,0,1,0,0.0,1,2.9120404821458443
912580,2019-07-05,18,50000000.0,Transfer,Outside_bank,2019-03-12,2019-03-12,5492821.229,2019-07-05 18:00:00,9.102790335852923,115.75,115.75,0,1,0,0,0.0,0,2.9102790335852924
552258,2019-11-29,0,6000000.0,Transfer,Outside_bank,2019-09-19,2019-09-19,660407.5375,2019-11-29 00:00:00,9.085299090653017,2.375,71.0,6,0,1,0,0.0,1,2.908529909065302
816725,2019-09-11,2,18000000.0,Transfer,Outside_bank,2019-03-07,2019-01-10,1983291.0233333334,2019-09-11 02:00:00,9.075823864546361,15.25,188.08333333333334,8,0,1,0,0.0,1,2.907582386454636
27381,2019-11-16,1,25900000.0,Transfer,Outside_bank,2019-05-22,2019-05-21,2854874.07,2019-11-16 01:00:00,9.072204014907488,0.16666666666666666,178.04166666666666,91,0,1,3,0.032967029344282486,1,2.907220401490749
73282,2019-09-13,8,50000000.0,Transfer,Outside_bank,2019-05-14,2019-05-09,5513286.69125,2019-09-13 08:00:00,9.069000543589192,122.33333333333333,122.33333333333333,0,1,0,0,0.0,0,2.9069000543589194
358943,2019-03-08,2,18000000.0,Transfer,Outside_bank,2019-03-01,2019-02-22,1985558.2030000002,2019-03-08 02:00:00,9.065460772045343,0.375,7.083333333333333,6,0,1,0,0.0,1,2.9065460772045344
90474,2019-12-26,1,5000000.0,Transfer,Outside_bank,2019-12-13,2019-12-13,551761.29,2019-12-26 01:00:00,9.061889789168394,0.2916666666666667,13.041666666666666,23,0,1,1,0.043478241965981754,1,2.9061889789168394
364440,2019-08-01,16,80000000.0,Transfer,Within_bank,2019-01-09,2019-01-09,8844729.776666667,2019-08-01 16:00:00,9.044934330380336,179.25,204.66666666666666,9,1,0,0,0.0,0,2.9044934330380334
577234,2019-11-05,16,25000000.0,Transfer,Within_bank,2019-04-05,2019-04-05,2764708.7066666665,2019-11-05 16:00:00,9.042543953952888,137.125,214.66666666666666,11,1,0,0,0.0,0,2.904254395395289
613911,2019-11-06,0,8000000.0,Transfer,Outside_bank,2019-08-19,2019-08-16,887496.1699999999,2019-11-06 00:00:00,9.014123407326771,8.291666666666666,79.0,22,0,1,1,0.04545452479339782,1,2.9014123407326773
902071,2019-09-13,18,200000000.0,Transfer,Within_bank,2019-04-25,2019-04-25,22236694.742222223,2019-09-13 18:00:00,8.994142444207654,134.16666666666666,141.75,1,1,0,0,0.0,0,2.8994142444207656
345712,2019-12-26,17,10000000.0,Payment,Credit_card_repayment,2019-05-14,2019-05-06,1118881.9425000001,2019-12-26 17:00:00,8.937493420947423,226.70833333333334,226.70833333333334,0,1,0,0,0.0,0,2.8937493420947424
820712,2019-05-16,1,5721998.0,Payment,Credit_card_repayment,2019-02-26,2019-01-15,641487.38875,2019-05-16 01:00:00,8.919891645977119,7.583333333333333,79.04166666666667,3,0,1,0,0.0,1,2.891989164597712
678475,2019-10-26,11,20000000.0,Transfer,Outside_bank,2019-04-24,2019-04-23,2250512.1300000004,2019-10-26 11:00:00,8.886866119629014,185.45833333333334,185.45833333333334,0,1,0,0,0.0,0,2.8886866119629016
373170,2019-12-11,11,23120000.0,Transfer,Outside_bank,2019-08-02,2019-08-02,2607159.88,2019-12-11 11:00:00,8.867887304215238,95.91666666666667,131.45833333333334,1,1,0,0,0.0,0,2.886788730421524
418946,2019-11-03,2,14000000.0,Payment,Credit_card_repayment,2019-06-01,2019-06-01,1578979.417142857,2019-11-03 02:00:00,8.866486698885634,0.041666666666666664,155.08333333333334,51,0,1,1,0.01960783929258053,1,2.8866486698885634
484916,2019-09-12,5,15138000.0,Transfer,Outside_bank,2019-08-01,2019-08-01,1708830.6579999998,2019-09-12 05:00:00,8.858689378635558,0.6666666666666666,42.208333333333336,9,0,1,0,0.0,1,2.885868937863556
